match_id,point_no,p1_sets,p1_games,p1_score,p1_points_won,ue_game_player1,npr_game_p1,bpr_game_p1,serve_no,ace_p1,p1_double_fault,speed_mph,ue_game_player1,p1_net_pt_won,p1_break_pt_won,point_victor,p1_winner,p1_distance_run,rally_count
2023-wimbledon-1408,150,0,6,,71,1,0.0,0.0,2,1,0,93.0,1,0,0,1,0,44.96,13
2023-wimbledon-1408,151,0,6,,72,1,0.0,0.0,2,1,0,89.0,1,0,0,1,0,7.787,3
2023-wimbledon-1408,152,0,6,,72,1,0.0,0.0,1,1,0,119.0,1,0,0,2,0,6.868,3
2023-wimbledon-1408,153,0,6,,73,1,0.5,0.0,2,1,0,109.0,1,1,0,1,0,8.772,2
2023-wimbledon-1408,154,0,6,,73,2,0.5,0.0,2,1,0,84.0,2,0,0,2,0,5.019,2
2023-wimbledon-1408,155,0,6,,73,2,0.3333333333333333,0.0,1,1,0,136.0,2,0,0,2,0,16.163,6
2023-wimbledon-1408,156,0,6,,74,2,0.3333333333333333,0.0,2,1,0,93.0,2,0,0,1,0,105.609,24
2023-wimbledon-1408,157,0,6,,74,2,0.3333333333333333,0.0,1,1,0,122.0,2,0,0,2,0,15.089,3
2023-wimbledon-1408,158,0,6,,74,3,0.3333333333333333,0.0,2,1,0,101.0,3,0,0,2,0,5.367,2
2023-wimbledon-1408,159,0,0,0.0,75,0,1.0,0.0,1,0,0,130.0,0,1,0,1,1,12.241,3
2023-wimbledon-1408,160,0,0,1.0,76,0,1.0,0.0,1,0,0,121.0,0,1,0,1,1,16.917,5
2023-wimbledon-1408,161,0,0,2.0,77,0,1.0,0.0,1,0,0,127.0,0,1,0,1,1,47.624,7
2023-wimbledon-1408,162,0,0,3.0,78,0,1.0,0.0,1,0,0,113.0,0,1,0,1,0,23.004,5
2023-wimbledon-1408,163,0,1,0.0,79,0,0.0,0.0,2,0,0,86.0,0,0,0,1,0,7.584,2
2023-wimbledon-1408,164,0,1,1.0,80,0,0.0,0.0,2,0,0,116.0,0,0,0,1,1,44.71,10
2023-wimbledon-1408,165,0,1,2.0,80,0,0.0,0.0,2,0,0,101.0,0,0,0,2,0,1.402,1
2023-wimbledon-1408,166,0,1,2.0,80,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,2.996,1
2023-wimbledon-1408,167,0,1,2.0,80,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,5.444,1
2023-wimbledon-1408,168,0,1,2.0,80,0,0.0,0.0,1,0,0,112.0,0,0,0,2,0,1.09,1
2023-wimbledon-1408,169,0,1,0.0,81,0,1.0,0.0,1,0,0,124.0,0,1,0,1,0,4.483,1
2023-wimbledon-1408,170,0,1,1.0,81,0,1.0,0.0,2,0,0,100.0,0,0,0,2,0,12.965,4
2023-wimbledon-1408,171,0,1,1.0,82,0,1.0,0.0,1,0,0,117.0,0,1,0,1,0,5.691,3
2023-wimbledon-1408,172,0,1,2.0,83,0,1.0,0.0,1,0,0,128.0,0,0,0,1,0,5.598,1
2023-wimbledon-1408,173,0,1,3.0,83,0,1.0,0.0,1,0,0,121.0,0,0,0,2,0,8.957,2
2023-wimbledon-1408,174,0,1,3.0,84,0,1.0,0.0,1,0,0,133.0,0,1,0,1,0,16.799,3
2023-wimbledon-1408,175,0,2,0.0,84,1,0.0,0.0,2,0,0,85.0,1,0,0,2,0,18.708,5
2023-wimbledon-1408,176,0,2,0.0,85,1,0.0,0.0,2,0,0,83.0,1,0,0,1,0,6.883,2
2023-wimbledon-1408,177,0,2,1.0,86,1,1.0,0.0,1,0,0,121.0,1,1,0,1,0,48.594,8
2023-wimbledon-1408,178,0,2,2.0,86,1,1.0,0.0,1,0,0,122.0,1,0,0,2,0,0.986,1
2023-wimbledon-1408,179,0,2,2.0,86,1,1.0,0.0,1,0,0,121.0,1,0,0,2,0,1.674,1
2023-wimbledon-1408,180,0,2,2.0,86,1,1.0,0.0,1,0,0,116.0,1,0,0,2,0,7.63,1
2023-wimbledon-1408,181,0,2,0.0,87,0,0.0,0.0,1,0,0,134.0,0,0,0,1,1,7.767,3
2023-wimbledon-1408,182,0,2,1.0,88,0,0.0,0.0,1,0,0,126.0,0,0,0,1,1,63.157,13
2023-wimbledon-1408,183,0,2,2.0,89,0,1.0,0.0,1,0,0,108.0,0,1,0,1,1,6.95,3
2023-wimbledon-1408,184,0,2,3.0,90,0,1.0,0.0,1,1,0,123.0,0,0,0,1,1,0.522,1
2023-wimbledon-1408,185,0,3,0.0,90,0,0.0,0.0,1,0,0,109.0,0,0,0,2,0,3.419,1
2023-wimbledon-1408,186,0,3,0.0,90,1,0.0,0.0,1,0,0,122.0,1,0,0,2,0,19.816,5
2023-wimbledon-1408,187,0,3,0.0,90,1,0.0,0.0,1,0,0,118.0,1,0,0,2,0,10.314,3
2023-wimbledon-1408,188,0,3,0.0,90,1,0.0,0.0,1,0,0,121.0,1,0,0,2,0,5.0,1
2023-wimbledon-1408,189,0,3,0.0,91,0,0.0,0.0,1,1,0,135.0,0,0,0,1,1,0.736,1
2023-wimbledon-1408,190,0,3,1.0,91,1,0.0,0.0,1,1,0,123.0,1,0,0,2,0,22.42,6
2023-wimbledon-1408,191,0,3,1.0,92,1,0.0,0.0,2,1,0,93.0,1,0,0,1,0,33.113,9
2023-wimbledon-1408,192,0,3,2.0,93,1,0.0,0.0,1,2,0,132.0,1,0,0,1,1,0.633,1
2023-wimbledon-1408,193,0,3,3.0,94,1,0.0,0.0,2,2,0,98.0,1,0,0,1,0,6.873,3
2023-wimbledon-1408,194,0,4,0.0,94,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,0.974,1
2023-wimbledon-1408,195,0,4,0.0,95,0,1.0,0.0,2,0,0,110.0,0,1,0,1,0,19.702,4
2023-wimbledon-1408,196,0,4,1.0,95,0,1.0,0.0,1,0,0,123.0,0,0,0,2,0,0.819,1
2023-wimbledon-1408,197,0,4,1.0,95,1,1.0,0.0,1,0,0,122.0,1,0,0,2,0,17.646,3
2023-wimbledon-1408,198,0,4,1.0,95,1,1.0,0.0,1,0,0,111.0,1,0,0,2,0,17.458,3
2023-wimbledon-1408,199,0,4,0.0,96,0,0.0,0.0,1,1,0,119.0,0,0,0,1,1,0.862,1
2023-wimbledon-1408,200,0,4,1.0,97,0,0.0,0.0,2,1,0,87.0,0,0,0,1,0,19.74,5
2023-wimbledon-1408,201,0,4,2.0,98,0,1.0,0.0,1,1,0,104.0,0,1,0,1,0,18.165,3
2023-wimbledon-1408,202,0,4,3.0,99,0,1.0,0.0,1,1,0,117.0,0,1,0,1,1,10.263,3
2023-wimbledon-1408,203,0,5,0.0,100,0,0.0,0.0,2,0,0,80.0,0,0,0,1,0,9.294,2
2023-wimbledon-1408,204,0,5,1.0,100,0,0.0,0.0,1,0,0,124.0,0,0,0,2,0,1.696,1
2023-wimbledon-1408,205,0,5,1.0,100,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,4.988,1
2023-wimbledon-1408,206,0,5,1.0,100,0,0.0,0.0,2,0,0,91.0,0,0,0,2,0,4.391,1
2023-wimbledon-1408,207,0,5,1.0,100,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,13.06,3
2023-wimbledon-1408,208,0,5,0.0,101,0,1.0,0.0,1,0,0,138.0,0,1,0,1,1,15.348,5
2023-wimbledon-1408,209,0,5,1.0,102,0,1.0,0.0,1,0,0,126.0,0,0,0,1,0,6.855,1
2023-wimbledon-1408,210,0,5,2.0,103,0,1.0,0.0,1,1,0,132.0,0,0,0,1,1,0.598,1
2023-wimbledon-1408,211,0,5,3.0,104,0,1.0,0.0,1,1,0,129.0,0,0,0,1,0,1.726,1
2023-wimbledon-1408,212,0,6,0.0,105,0,1.0,0.0,2,0,0,92.0,0,1,0,1,0,18.547,4
2023-wimbledon-1408,213,0,6,1.0,105,0,1.0,0.0,1,0,0,122.0,0,0,0,2,0,53.6,9
2023-wimbledon-1408,214,0,6,1.0,106,0,1.0,0.0,1,0,0,122.0,0,0,0,1,0,19.716,4
2023-wimbledon-1408,215,0,6,2.0,107,0,1.0,0.0,1,0,0,125.0,0,0,0,1,1,14.027,4
2023-wimbledon-1408,216,0,6,3.0,107,0,1.0,0.0,1,0,0,112.0,0,0,0,2,0,5.591,1
2023-wimbledon-1408,217,0,6,3.0,108,0,1.0,0.5,2,0,0,79.0,0,1,1,1,0,14.753,4
2023-wimbledon-1408,218,1,0,0.0,109,0,1.0,0.0,1,0,0,118.0,0,1,0,1,1,10.225,3
2023-wimbledon-1408,219,1,0,1.0,110,0,1.0,0.0,1,0,0,118.0,0,0,0,1,0,0.641,1
2023-wimbledon-1408,220,1,0,2.0,111,0,1.0,0.0,1,0,0,136.0,0,0,0,1,0,24.265,7
2023-wimbledon-1408,221,1,0,3.0,111,0,0.5,0.0,1,0,0,122.0,0,0,0,2,0,7.631,2
2023-wimbledon-1408,222,1,0,3.0,112,0,0.5,0.0,2,0,0,85.0,0,0,0,1,1,6.456,3
2023-wimbledon-1408,223,1,1,0.0,112,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,0.963,1
2023-wimbledon-1408,224,1,1,0.0,112,0,0.0,0.0,1,0,0,111.0,0,0,0,2,0,6.67,1
2023-wimbledon-1408,225,1,1,0.0,112,1,0.0,0.0,2,0,0,87.0,1,0,0,2,0,27.482,7
2023-wimbledon-1408,226,1,1,0.0,112,1,0.0,0.0,1,0,0,113.0,1,0,0,2,0,1.003,1
2023-wimbledon-1408,227,1,1,0.0,113,0,0.0,0.0,1,1,0,113.0,0,0,0,1,1,0.901,1
2023-wimbledon-1408,228,1,1,1.0,114,0,0.0,0.0,1,1,0,133.0,0,0,0,1,0,2.778,1
2023-wimbledon-1408,229,1,1,2.0,115,0,1.0,0.0,2,1,0,99.0,0,1,0,1,1,7.02,3
2023-wimbledon-1408,230,1,1,3.0,115,1,1.0,0.0,2,1,1,,1,0,0,2,0,7.153,0
2023-wimbledon-1408,231,1,1,3.0,115,1,1.0,0.0,2,1,1,99.0,1,0,0,2,0,11.991,4
2023-wimbledon-1408,232,1,1,3.0,116,1,1.0,0.0,2,1,1,98.0,1,0,0,1,0,18.405,5
2023-wimbledon-1408,233,1,2,0.0,116,0,0.0,0.0,1,0,0,109.0,0,0,0,2,0,1.511,1
2023-wimbledon-1408,234,1,2,0.0,116,0,0.0,0.0,2,0,0,102.0,0,0,0,2,0,48.466,11
2023-wimbledon-1408,235,1,2,0.0,116,1,0.0,0.0,2,0,0,96.0,1,0,0,2,0,11.817,3
2023-wimbledon-1408,236,1,2,0.0,116,1,0.0,0.0,2,0,0,90.0,1,0,0,2,0,4.329,1
2023-wimbledon-1408,237,1,2,0.0,116,1,0.0,0.0,2,0,0,103.0,1,0,0,2,0,18.889,6
2023-wimbledon-1408,238,1,2,0.0,117,1,0.0,0.0,2,0,0,80.0,1,0,0,1,0,5.548,1
2023-wimbledon-1408,239,1,2,1.0,118,1,1.0,0.0,1,0,0,135.0,1,1,0,1,1,9.971,3
2023-wimbledon-1408,240,1,2,2.0,119,1,1.0,0.0,1,0,0,125.0,1,0,0,1,0,51.183,11
2023-wimbledon-1408,241,1,2,3.0,119,2,1.0,0.0,2,0,0,98.0,2,0,0,2,0,6.448,2
2023-wimbledon-1408,242,1,2,3.0,120,2,1.0,0.0,1,0,0,129.0,2,1,0,1,0,11.825,3
2023-wimbledon-1408,243,1,3,0.0,121,0,0.0,0.0,1,0,0,114.0,0,0,0,1,0,19.942,4
2023-wimbledon-1408,244,1,3,1.0,121,0,0.0,0.0,1,0,0,120.0,0,0,0,2,0,0.681,1
2023-wimbledon-1408,245,1,3,1.0,121,0,0.0,0.0,1,0,0,108.0,0,0,0,2,0,1.292,1
2023-wimbledon-1408,246,1,3,1.0,121,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,18.768,5
2023-wimbledon-1408,247,1,3,1.0,121,0,0.0,0.0,1,0,0,109.0,0,0,0,2,0,4.104,1
2023-wimbledon-1408,248,1,3,0.0,121,1,0.0,0.0,1,0,0,135.0,1,0,0,2,0,20.371,6
2023-wimbledon-1408,249,1,3,0.0,122,1,1.0,0.0,2,0,0,98.0,1,1,0,1,0,21.699,5
2023-wimbledon-1408,250,1,3,1.0,122,1,1.0,0.0,1,0,0,134.0,1,0,0,2,0,47.48,12
2023-wimbledon-1408,251,1,3,1.0,122,1,0.5,0.0,2,0,0,96.0,1,0,0,2,0,26.414,10
2023-wimbledon-1408,252,1,3,1.0,123,1,0.5,0.0,1,0,0,136.0,1,0,0,1,0,18.342,3
2023-wimbledon-1408,253,1,3,2.0,124,1,0.5,0.0,1,1,0,135.0,1,0,0,1,1,0.477,1
2023-wimbledon-1408,254,1,3,3.0,125,1,0.5,0.0,1,2,0,110.0,1,0,0,1,1,1.101,1
2023-wimbledon-1408,255,1,3,4.0,125,2,0.5,0.0,2,2,0,100.0,2,0,0,2,0,6.871,2
2023-wimbledon-1408,256,1,3,3.0,125,2,0.5,0.0,1,2,0,125.0,2,0,0,2,0,35.174,8
2023-wimbledon-1408,257,1,3,3.0,125,2,0.5,0.0,1,2,0,131.0,2,0,0,2,0,46.698,12
2023-wimbledon-1408,258,1,3,0.0,125,1,0.0,0.0,2,0,0,84.0,1,0,0,2,0,3.548,1
2023-wimbledon-1408,259,1,3,0.0,125,1,0.0,0.0,1,0,0,121.0,1,0,0,2,0,7.244,1
2023-wimbledon-1408,260,1,3,0.0,125,1,0.0,0.0,1,0,0,125.0,1,0,0,2,0,8.306,1
2023-wimbledon-1408,261,1,3,0.0,125,1,0.0,0.0,1,0,0,120.0,1,0,0,2,0,14.735,1
2023-wimbledon-1408,262,1,3,0.0,126,0,0.0,0.0,2,0,0,99.0,0,0,0,1,0,4.36,1
2023-wimbledon-1408,263,1,3,1.0,126,0,0.0,0.0,2,0,0,98.0,0,0,0,2,0,6.313,2
2023-wimbledon-1408,264,1,3,1.0,126,1,0.0,0.0,1,0,0,119.0,1,0,0,2,0,19.629,4
2023-wimbledon-1408,265,1,3,1.0,127,1,1.0,0.0,2,0,0,90.0,1,1,0,1,1,24.892,7
2023-wimbledon-1408,266,1,3,2.0,128,1,1.0,0.0,1,1,0,133.0,1,0,0,1,1,5.816,1
2023-wimbledon-1408,267,1,3,3.0,129,1,1.0,0.0,1,2,0,124.0,1,0,0,1,1,0.911,1
2023-wimbledon-1408,268,1,4,0.0,129,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,7.472,1
2023-wimbledon-1408,269,1,4,0.0,129,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,0.863,1
2023-wimbledon-1408,270,1,4,0.0,129,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,4.149,1
2023-wimbledon-1408,271,1,4,0.0,129,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,13.611,3
2023-wimbledon-1501,1,0,0,0.0,1,0,0.0,0.0,2,0,0,102.0,0,0,0,1,0,5.73,1
2023-wimbledon-1501,2,0,0,1.0,1,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,14.427,4
2023-wimbledon-1501,3,0,0,1.0,1,1,0.0,0.0,2,0,0,102.0,1,0,0,2,0,7.596,2
2023-wimbledon-1501,4,0,0,1.0,2,1,0.0,0.0,1,0,0,121.0,1,0,0,1,1,35.03,11
2023-wimbledon-1501,5,0,0,2.0,2,2,0.0,0.0,2,0,0,105.0,2,0,0,2,0,24.027,6
2023-wimbledon-1501,6,0,0,2.0,3,2,0.0,0.0,1,0,0,132.0,2,0,0,1,0,4.85,1
2023-wimbledon-1501,7,0,0,3.0,4,2,0.0,0.0,1,0,0,113.0,2,0,0,1,1,31.146,7
2023-wimbledon-1501,8,0,0,4.0,5,2,0.0,0.0,1,0,0,118.0,2,0,0,1,0,18.097,5
2023-wimbledon-1501,9,0,1,0.0,5,1,0.0,0.0,2,0,0,105.0,1,0,0,2,0,11.495,3
2023-wimbledon-1501,10,0,1,0.0,6,1,0.0,0.0,2,0,0,,1,0,0,1,0,8.039,0
2023-wimbledon-1501,11,0,1,1.0,6,1,0.0,0.0,1,0,0,117.0,1,0,0,2,0,26.316,5
2023-wimbledon-1501,12,0,1,1.0,6,1,0.0,0.0,1,0,0,130.0,1,0,0,2,0,42.649,11
2023-wimbledon-1501,13,0,1,1.0,6,1,0.0,0.0,2,0,0,112.0,1,0,0,2,0,4.448,1
2023-wimbledon-1501,14,0,1,0.0,7,0,0.0,0.0,2,0,0,107.0,0,0,0,1,0,4.636,1
2023-wimbledon-1501,15,0,1,1.0,8,0,0.0,0.0,1,0,0,125.0,0,0,0,1,0,3.204,1
2023-wimbledon-1501,16,0,1,2.0,9,0,1.0,0.0,1,0,0,111.0,0,1,0,1,1,17.551,5
2023-wimbledon-1501,17,0,1,3.0,9,0,1.0,0.0,2,0,0,93.0,0,0,0,2,0,4.47,2
2023-wimbledon-1501,18,0,1,3.0,9,1,1.0,0.0,1,0,0,125.0,1,0,0,2,0,5.401,2
2023-wimbledon-1501,19,0,1,3.0,10,1,1.0,0.0,1,0,0,116.0,1,0,0,1,1,6.886,3
2023-wimbledon-1501,20,0,2,0.0,11,0,0.0,0.0,2,0,0,117.0,0,0,0,1,0,8.066,2
2023-wimbledon-1501,21,0,2,1.0,12,0,0.0,0.0,2,0,0,111.0,0,0,0,1,0,7.903,2
2023-wimbledon-1501,22,0,2,2.0,12,0,0.0,0.0,2,0,0,105.0,0,0,0,2,0,16.995,1
2023-wimbledon-1501,23,0,2,2.0,12,0,0.0,0.0,1,0,0,130.0,0,0,0,2,0,10.002,1
2023-wimbledon-1501,24,0,2,2.0,12,0,0.0,0.0,2,0,0,106.0,0,0,0,2,0,38.494,9
2023-wimbledon-1501,25,0,2,2.0,13,0,0.0,0.0,2,0,0,95.0,0,0,0,1,0,5.156,6
2023-wimbledon-1501,26,0,2,3.0,13,0,0.0,0.0,2,0,0,113.0,0,0,0,2,0,2.549,1
2023-wimbledon-1501,27,0,2,3.0,13,0,0.0,0.0,2,0,0,101.0,0,0,0,2,0,1.534,1
2023-wimbledon-1501,28,0,2,0.0,13,0,0.0,0.0,1,0,0,110.0,0,0,0,2,0,20.583,4
2023-wimbledon-1501,29,0,2,0.0,14,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,20.234,7
2023-wimbledon-1501,30,0,2,1.0,14,0,0.0,0.0,1,0,0,115.0,0,0,0,2,0,3.272,2
2023-wimbledon-1501,31,0,2,1.0,15,0,1.0,0.0,2,0,0,115.0,0,1,0,1,0,11.602,3
2023-wimbledon-1501,32,0,2,2.0,16,0,1.0,0.0,2,0,0,95.0,0,1,0,1,0,35.182,9
2023-wimbledon-1501,33,0,2,3.0,17,0,1.0,0.0,1,0,0,103.0,0,1,0,1,0,26.248,5
2023-wimbledon-1501,34,0,3,0.0,18,0,0.0,0.0,1,0,0,116.0,0,0,0,1,0,8.613,2
2023-wimbledon-1501,35,0,3,1.0,19,0,0.0,0.0,2,0,0,115.0,0,0,0,1,1,5.192,2
2023-wimbledon-1501,36,0,3,2.0,19,0,0.0,0.0,2,0,0,119.0,0,0,0,2,0,6.905,1
2023-wimbledon-1501,37,0,3,2.0,19,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,30.23,7
2023-wimbledon-1501,38,0,3,2.0,19,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,8.764,1
2023-wimbledon-1501,39,0,3,2.0,19,1,0.0,0.0,1,0,0,125.0,1,0,0,2,0,13.258,3
2023-wimbledon-1501,40,0,3,0.0,19,0,0.0,0.0,2,0,0,113.0,0,0,0,2,0,16.942,6
2023-wimbledon-1501,41,0,3,0.0,20,0,0.0,0.0,1,0,0,98.0,0,0,0,1,1,7.221,3
2023-wimbledon-1501,42,0,3,1.0,21,0,0.0,0.0,1,0,0,130.0,0,0,0,1,0,4.156,1
2023-wimbledon-1501,43,0,3,2.0,22,0,0.0,0.0,2,0,0,95.0,0,0,0,1,0,19.519,5
2023-wimbledon-1501,44,0,3,3.0,23,0,0.5,0.0,1,0,0,126.0,0,1,0,1,1,13.289,3
2023-wimbledon-1501,45,0,4,0.0,23,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,1.067,1
2023-wimbledon-1501,46,0,4,0.0,23,1,0.0,0.0,2,0,0,117.0,1,0,0,2,0,31.583,7
2023-wimbledon-1501,47,0,4,0.0,23,1,0.0,0.0,1,0,0,119.0,1,0,0,2,0,16.608,5
2023-wimbledon-1501,48,0,4,0.0,24,1,0.0,0.0,2,0,0,100.0,1,0,0,1,1,4.655,2
2023-wimbledon-1501,49,0,4,1.0,25,1,0.0,0.0,1,0,0,128.0,1,0,0,1,0,8.542,2
2023-wimbledon-1501,50,0,4,2.0,25,2,0.0,0.0,2,0,0,107.0,2,0,0,2,0,4.936,1
2023-wimbledon-1501,51,0,4,0.0,25,1,0.0,0.0,1,0,0,111.0,1,0,0,2,0,18.124,4
2023-wimbledon-1501,52,0,4,0.0,25,1,0.0,0.0,2,0,0,94.0,1,0,0,2,0,19.096,4
2023-wimbledon-1501,53,0,4,0.0,26,1,0.0,0.0,1,0,0,116.0,1,0,0,1,0,12.594,3
2023-wimbledon-1501,54,0,4,1.0,27,1,0.5,0.0,1,0,0,130.0,1,1,0,1,1,10.655,3
2023-wimbledon-1501,55,0,4,2.0,28,1,0.5,0.0,1,0,0,132.0,1,0,0,1,0,3.907,1
2023-wimbledon-1501,56,0,4,3.0,29,1,0.5,0.0,2,0,0,99.0,1,0,0,1,0,5.266,1
2023-wimbledon-1501,57,0,5,0.0,29,0,0.0,0.0,1,0,0,124.0,0,0,0,2,0,17.119,3
2023-wimbledon-1501,58,0,5,0.0,29,1,0.0,0.0,1,0,0,121.0,1,0,0,2,0,24.432,7
2023-wimbledon-1501,59,0,5,0.0,29,2,0.0,0.0,1,0,0,128.0,2,0,0,2,0,27.389,5
2023-wimbledon-1501,60,0,5,0.0,30,2,0.0,0.0,1,0,0,130.0,2,0,0,1,1,10.272,4
2023-wimbledon-1501,61,0,5,1.0,31,2,0.0,0.0,1,0,0,116.0,2,0,0,1,1,6.933,2
2023-wimbledon-1501,62,0,5,2.0,32,2,0.0,0.0,2,0,0,110.0,2,0,0,1,0,49.773,12
2023-wimbledon-1501,63,0,5,3.0,32,2,0.0,0.0,1,0,0,124.0,2,0,0,2,0,13.737,3
2023-wimbledon-1501,64,0,5,3.0,32,2,0.0,0.0,1,0,0,122.0,2,0,0,2,0,36.862,7
2023-wimbledon-1501,65,0,5,0.0,32,1,0.0,0.0,2,0,1,,1,0,0,2,0,1.185,0
2023-wimbledon-1501,66,0,5,0.0,32,1,0.0,0.0,2,0,1,92.0,1,0,0,2,0,27.062,6
2023-wimbledon-1501,67,0,5,0.0,33,1,0.0,0.0,2,0,1,104.0,1,0,0,1,0,16.131,5
2023-wimbledon-1501,68,0,5,1.0,34,1,1.0,0.0,1,0,1,114.0,1,1,0,1,0,20.437,3
2023-wimbledon-1501,69,0,5,2.0,35,1,1.0,0.0,1,0,1,124.0,1,0,0,1,0,1.342,1
2023-wimbledon-1501,70,0,5,3.0,36,1,1.0,0.0,2,0,1,107.0,1,0,0,1,1,5.118,3
2023-wimbledon-1501,71,0,6,0.0,36,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,8.943,3
2023-wimbledon-1501,72,0,6,0.0,37,0,0.0,0.0,1,0,0,119.0,0,0,0,1,0,8.222,2
2023-wimbledon-1501,73,0,6,1.0,38,0,0.0,0.0,1,0,0,114.0,0,0,0,1,0,11.456,2
2023-wimbledon-1501,74,0,6,2.0,38,1,0.0,0.0,1,0,0,127.0,1,0,0,2,0,8.444,3
2023-wimbledon-1501,75,0,6,2.0,38,1,0.0,0.0,2,0,0,113.0,1,0,0,2,0,24.388,7
2023-wimbledon-1501,76,0,6,2.0,38,1,0.0,0.0,2,0,0,106.0,1,0,0,2,0,24.866,7
2023-wimbledon-1501,77,0,6,0.0,39,0,0.0,0.0,1,0,0,119.0,0,0,0,1,0,26.413,7
2023-wimbledon-1501,78,0,6,,39,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,11.419,1
2023-wimbledon-1501,79,0,6,,40,0,0.0,0.0,1,0,0,127.0,0,0,0,1,1,41.405,10
2023-wimbledon-1501,80,0,6,,40,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,13.954,4
2023-wimbledon-1501,81,0,6,,41,0,0.0,0.0,2,0,0,107.0,0,0,0,1,1,1.207,1
2023-wimbledon-1501,82,0,6,,41,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,0.622,1
2023-wimbledon-1501,83,0,6,,42,0,0.0,0.0,2,0,0,,0,0,0,1,0,3.819,0
2023-wimbledon-1501,84,0,6,,43,0,0.0,0.0,1,0,0,122.0,0,0,0,1,0,3.188,1
2023-wimbledon-1501,85,0,6,,44,0,1.0,0.0,2,0,0,103.0,0,1,0,1,0,24.126,3
2023-wimbledon-1501,86,0,6,,45,0,1.0,0.0,1,0,0,122.0,0,0,0,1,1,6.619,2
2023-wimbledon-1501,87,1,0,0.0,46,0,0.0,0.0,2,0,0,100.0,0,0,0,1,1,22.876,6
2023-wimbledon-1501,88,1,0,1.0,46,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,16.231,3
2023-wimbledon-1501,89,1,0,1.0,46,0,0.0,0.0,2,0,0,98.0,0,0,0,2,0,25.609,5
2023-wimbledon-1501,90,1,0,1.0,46,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,12.357,3
2023-wimbledon-1501,91,1,0,1.0,46,0,0.0,0.0,2,0,0,97.0,0,0,0,2,0,8.913,1
2023-wimbledon-1501,92,1,0,0.0,47,0,0.0,0.0,2,0,0,95.0,0,0,0,1,0,36.398,11
2023-wimbledon-1501,93,1,0,1.0,48,0,0.0,0.0,2,0,0,95.0,0,0,0,1,1,5.836,3
2023-wimbledon-1501,94,1,0,2.0,49,0,0.0,0.0,1,0,0,111.0,0,0,0,1,0,8.475,1
2023-wimbledon-1501,95,1,0,3.0,50,0,0.0,0.0,1,0,0,93.0,0,0,0,1,0,6.191,1
2023-wimbledon-1501,96,1,1,0.0,50,0,0.0,0.0,2,0,0,106.0,0,0,0,2,0,3.594,1
2023-wimbledon-1501,97,1,1,0.0,50,0,0.0,0.0,2,0,0,107.0,0,0,0,2,0,3.851,1
2023-wimbledon-1501,98,1,1,0.0,50,0,0.0,0.0,1,0,0,105.0,0,0,0,2,0,13.097,1
2023-wimbledon-1501,99,1,1,0.0,51,0,0.0,0.0,1,0,0,124.0,0,0,0,1,0,9.027,2
2023-wimbledon-1501,100,1,1,1.0,51,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,12.807,3
2023-wimbledon-1501,101,1,1,0.0,52,0,1.0,0.0,2,0,0,107.0,0,1,0,1,0,10.121,3
2023-wimbledon-1501,102,1,1,1.0,52,0,1.0,0.0,1,0,0,121.0,0,0,0,2,0,27.094,4
2023-wimbledon-1501,103,1,1,1.0,53,0,1.0,0.0,1,0,0,112.0,0,0,0,1,0,2.357,1
2023-wimbledon-1501,104,1,1,2.0,54,0,1.0,0.0,1,0,0,118.0,0,1,0,1,1,12.583,3
2023-wimbledon-1501,105,1,1,3.0,54,0,1.0,0.0,1,0,0,109.0,0,0,0,2,0,3.72,2
2023-wimbledon-1501,106,1,1,3.0,54,0,1.0,0.0,1,0,0,122.0,0,0,0,2,0,8.539,2
2023-wimbledon-1501,107,1,1,3.0,55,0,1.0,0.0,1,0,0,108.0,0,0,0,1,0,20.84,5
2023-wimbledon-1501,108,1,1,4.0,56,0,1.0,0.0,1,0,0,123.0,0,0,0,1,0,3.404,1
2023-wimbledon-1501,109,1,2,0.0,56,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,13.011,3
